고유번호,법정동코드,법정동명,지번,대장구분코드,대장구분명,지목코드,지목명,면적,소유구분코드,소유구분명,소유(공유)인수,축척구분코드,축척구분명,데이터기준일자
,4481040023104910012,4481040023,충청남도 예산군 오가면 신장리,491-12,1,토지대장,1,전,737.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104910013,4481040023,충청남도 예산군 오가면 신장리,491-13,1,토지대장,1,전,17.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104910014,4481040023,충청남도 예산군 오가면 신장리,491-14,1,토지대장,1,전,287.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104910015,4481040023,충청남도 예산군 오가면 신장리,491-15,1,토지대장,1,전,1002.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104920000,4481040023,충청남도 예산군 오가면 신장리,492,1,토지대장,1,전,618.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104930000,4481040023,충청남도 예산군 오가면 신장리,493,1,토지대장,1,전,3055.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104930001,4481040023,충청남도 예산군 오가면 신장리,493-1,1,토지대장,3,과수원,2559.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104930002,4481040023,충청남도 예산군 오가면 신장리,493-2,1,토지대장,8,대,109.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104930003,4481040023,충청남도 예산군 오가면 신장리,493-3,1,토지대장,8,대,636.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104930005,4481040023,충청남도 예산군 오가면 신장리,493-5,1,토지대장,8,대,7.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104930006,4481040023,충청남도 예산군 오가면 신장리,493-6,1,토지대장,8,대,21.0,5.0,군유지,0.0,12.0,1:1200,2022-06-07
,4481040023104940000,4481040023,충청남도 예산군 오가면 신장리,494,1,토지대장,1,전,1709.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104950002,4481040023,충청남도 예산군 오가면 신장리,495-2,1,토지대장,2,답,2569.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
,4481040023104950003,4481040023,충청남도 예산군 오가면 신장리,495-3,1,토지대장,2,답,281.0,1.0,개인,0.0,12.0,1:1200,2022-06-07
